Purchase Date,Product Name,Expiry Date,Quantity,Unit Price,Channel,Payment Method,Discount,Final Price
2023-04-29T19:29:28Z,Snapple Lemon Tea,2023-07-03,13,90.59,Store,Visa,0.060000000000000005,85.1546
2023-05-11T22:11:30Z,Nut - Cashews Whole Raw,2023-06-06,9,123.2,Store,Visa,0.05,117.04
2023-04-07T20:56:10Z,Bread - Triangle White,2023-05-09,15,181.13,App,Visa,0.125,158.48874999999998
2023-04-26T22:43:57Z,Pasta - Rotini Colour Dry,2023-07-17,4,200.73,Store,Visa,0.025,195.71175
2023-03-29T07:17:50Z,Milk - Skim,2023-04-10,4,230.51,Store,Cash,0.09,209.76409999999998
2023-05-01T22:40:15Z,Beans - Green,2023-07-05,15,112.63,App,Visa,0.125,98.55125
2023-04-21T13:18:37Z,Longos - Lasagna Beef,2023-05-14,9,247.62,Store,Cash,0.060000000000000005,232.7628
2023-04-27T19:33:51Z,Bread - Olive Dinner Roll,2023-06-04,8,2.23,App,Visa,0.07500000000000001,2.06275
2023-03-19T14:11:37Z,Soup - French Can Pea,2023-06-09,10,86.47,Store,Visa,0.060000000000000005,81.2818
2023-03-16T22:47:02Z,Corn Meal,2023-03-17,16,24.53,Store,Cash,0.195,19.746650000000002
2023-04-17T12:07:50Z,Jerusalem Artichoke,2023-06-15,4,203.16,Store,Visa,0.025,198.081
2023-05-12T22:48:26Z,Ocean Spray - Kiwi Strawberry,2023-07-31,11,175.29,Store,Visa,0.060000000000000005,164.77259999999998
2023-04-06T08:50:49Z,Silicone Parch. 16.3x24.3,2023-06-04,2,38.77,Store,Visa,0.025,37.80075
2023-05-06T08:46:29Z,Sachet,2023-05-14,5,81.34,Store,Cash,0.11,72.3926
2023-03-19T23:34:54Z,Spaghetti Squash,2023-03-30,9,10.77,Store,Cash,0.12,9.477599999999999
2023-04-11T07:57:41Z,Coffee Beans - Chocolate,2023-06-02,12,102.37,Store,Visa,0.060000000000000005,96.2278
2023-04-26T07:18:24Z,Bread - Flat Bread,2023-05-29,13,245.49,App,Visa,0.11,218.48610000000002
2023-04-20T23:21:10Z,Egg Patty Fried,2023-05-02,7,182.62,Store,Cash,0.11499999999999999,161.6187
2023-04-09T00:28:32Z,Grenadillo,2023-07-08,7,70.22,App,Visa,0.07500000000000001,64.95349999999999
2023-03-30T13:03:24Z,Island Oasis - Peach Daiquiri,2023-06-04,13,67.7,Store,Cash,0.035,65.3305
2023-04-12T21:08:13Z,Marsala - Sperone Fine D.o.c.,2023-04-22,12,113.77,Store,Cash,0.135,98.41104999999999
2023-04-28T10:52:25Z,Snapple - Mango Maddness,2023-05-06,1,111.28,Store,Cash,0.11,99.0392
2023-03-21T23:11:14Z,Wine - Sake,2023-04-09,11,125.98,App,Visa,0.13,109.6026
2023-05-07T07:31:17Z,Bread - Sticks Thin Plain,2023-05-30,16,133.65,Store,Cash,0.085,122.28975
2023-04-28T22:58:25Z,Sugar - Fine,2023-05-02,12,109.82,Store,Cash,0.165,91.69969999999999
2023-04-15T14:10:49Z,Snapple Lemon Tea,2023-06-16,1,237.89,Store,Cash,0.0,237.89
2023-04-24T17:21:47Z,Trout - Rainbow Fresh,2023-07-23,12,185.12,Store,Cash,0.035,178.6408
2023-03-29T09:52:28Z,Chutney Sauce - Mango,2023-06-13,8,216.72,Store,Visa,0.05,205.884
2023-04-01T00:40:04Z,Wine - Placido Pinot Grigo,2023-06-24,8,176.57,App,Visa,0.07500000000000001,163.32725
2023-04-02T23:22:46Z,Lobster - Live,2023-04-29,13,186.23,Store,Cash,0.05,176.9185
2023-03-15T20:52:20Z,Pastry - Key Limepoppy Seed Tea,2023-03-20,4,112.38,Store,Visa,0.15,95.523
2023-03-19T06:39:11Z,Pepper - Julienne Frozen,2023-04-19,2,236.64,Store,Visa,0.025,230.724
2023-04-28T19:06:52Z,Tomatoes,2023-06-16,14,8.53,App,Visa,0.11,7.5916999999999994
2023-03-20T01:58:57Z,Water - Evian 355 Ml,2023-04-04,17,143.49,Store,Visa,0.125,125.55375000000001
2023-04-13T07:29:35Z,Beer - Maudite,2023-07-11,15,176.36,Store,Cash,0.05,167.542
2023-05-01T20:30:37Z,Bouillion - Fish,2023-07-30,6,91.44,Store,Cash,0.025,89.154
2023-04-13T20:37:32Z,Edible Flower - Mixed,2023-06-17,11,58.36,App,Visa,0.11,51.9404
2023-04-13T09:39:56Z,Split Peas - Green Dry,2023-04-19,2,204.16,App,Visa,0.145,174.5568
2023-05-05T23:46:11Z,Fib N9 - Prague Powder,2023-07-09,1,4.5,Store,Cash,0.0,4.5
2023-04-09T01:20:28Z,Pickle - Dill,2023-04-22,13,130.2,App,Visa,0.16,109.368
2023-03-30T12:33:04Z,Truffle Cups - Red,2023-04-04,13,143.75,App,Visa,0.2,115.0
2023-04-13T15:43:17Z,Broom - Angled,2023-06-23,17,243.87,Store,Cash,0.05,231.6765
2023-03-30T21:19:58Z,Juice - Tomato 48 Oz,2023-06-26,6,15.79,Store,Visa,0.05,15.000499999999999
2023-04-12T12:58:01Z,Sauce - Plum,2023-07-04,13,83.88,Store,Cash,0.035,80.9442
2023-04-16T07:07:28Z,Wine - Red Cabernet Merlot,2023-05-26,5,185.28,Store,Visa,0.05,176.016
2023-05-02T12:18:24Z,Cheese - Brie Cups 125g,2023-05-30,14,96.63,App,Visa,0.125,84.55125
2023-03-26T10:00:50Z,Horseradish Root,2023-06-05,15,10.34,App,Visa,0.125,9.0475
2023-04-23T12:46:57Z,Turnip - Wax,2023-06-15,15,94.8,Store,Cash,0.05,90.06
2023-03-23T11:37:30Z,Cumin - Ground,2023-06-20,9,20.97,Store,Visa,0.275,15.203249999999999
2023-04-02T05:25:32Z,Yogurt - Blueberry 175 Gr,2023-07-01,8,27.4,Store,Cash,0.025,26.715
2023-04-06T14:52:51Z,Cinnamon Rolls,2023-04-17,5,71.47,Store,Visa,0.12,62.8936
2023-05-12T11:09:45Z,Wine - Vineland Estate Semi - Dry,2023-05-19,11,127.04,Store,Cash,0.15000000000000002,107.98400000000001
2023-03-30T08:39:26Z,Dome Lid Clear P92008h,2023-04-19,2,122.41,Store,Cash,0.05,116.2895
2023-03-19T12:48:25Z,Beef - Cow Feet Split,2023-04-24,7,151.37,Store,Cash,0.025,147.58575000000002
2023-04-02T04:59:11Z,Mahi Mahi,2023-05-03,1,134.35,App,Visa,0.05,127.6325
2023-03-27T10:59:00Z,Horseradish Root,2023-04-18,6,190.46,Store,Visa,0.065,178.08010000000002
2023-04-21T10:43:40Z,Bread - Sour Batard,2023-07-14,5,140.94,App,Visa,0.05,133.893
2023-04-15T02:05:37Z,Sprite Diet - 355ml,2023-06-11,16,135.29,App,Visa,0.15000000000000002,114.9965
2023-03-20T23:15:04Z,Eggplant Italian,2023-04-11,16,141.4,Store,Cash,0.09,128.674
2023-04-13T13:56:29Z,Pasta - Bauletti Chicken White,2023-06-05,8,233.12,Store,Cash,0.025,227.292
2023-05-01T00:42:05Z,Pastry - Key Limepoppy Seed Tea,2023-05-21,8,15.42,Store,Cash,0.07500000000000001,14.2635
2023-04-17T19:59:36Z,Veal - Tenderloin Untrimmed,2023-05-10,14,191.97,Store,Cash,0.07,178.53209999999999
2023-05-12T20:19:23Z,Bag - Regular Kraft 20 Lb,2023-07-03,11,24.42,App,Visa,0.11,21.733800000000002
2023-04-11T10:14:23Z,Crackers - Soda / Saltins,2023-06-12,13,54.93,Store,Cash,0.035,53.00745
2023-03-29T07:15:13Z,Oysters - Smoked,2023-06-01,17,103.28,Store,Cash,0.05,98.116
2023-05-06T15:48:53Z,Water - Mineral Natural,2023-05-24,5,169.85,Store,Cash,0.06,159.659
2023-03-21T09:44:43Z,Beef - Salted,2023-06-12,4,71.58,Store,Cash,0.0,71.58
2023-04-07T02:10:06Z,Wine - Baron De Rothschild,2023-05-25,1,62.44,App,Visa,0.05,59.318
2023-05-12T09:51:27Z,Juice - Pineapple 341 Ml,2023-08-04,2,146.2,App,Visa,0.05,138.89
2023-05-04T21:59:51Z,Ice Cream Bar - Oreo Sandwich,2023-05-18,5,111.87,Store,Visa,0.10500000000000001,100.12365
2023-04-07T16:36:04Z,Beef - Roasted Cooked,2023-05-11,14,41.46,Store,Cash,0.035,40.0089
2023-03-29T15:02:44Z,Dates,2023-06-06,1,191.02,Store,Cash,0.0,191.02
2023-04-19T22:45:12Z,Spice - Onion Powder Granulated,2023-07-18,6,43.22,Store,Cash,0.025,42.1395
2023-04-11T11:37:08Z,Creme De Cacao White,2023-05-07,13,71.63,Store,Visa,0.060000000000000005,67.3322
2023-03-23T03:35:55Z,Oil - Olive,2023-05-30,7,11.72,Store,Cash,0.275,8.497
2023-03-29T00:03:18Z,Wine - White Concha Y Toro,2023-04-14,8,116.44,Store,Visa,0.095,105.37819999999999
2023-03-24T04:33:40Z,Wine - Bourgogne 2002 La,2023-05-03,2,164.81,Store,Cash,0.025,160.68975
2023-04-17T10:18:02Z,Bread - Rye,2023-05-08,12,158.12,App,Visa,0.12,139.1456
2023-03-24T21:01:16Z,Filter - Coffee,2023-04-19,10,103.78,App,Visa,0.085,94.9587
2023-05-12T22:39:17Z,Pasta - Lasagne Fresh,2023-06-30,16,179.14,Store,Cash,0.05,170.183
2023-05-07T13:46:49Z,Gherkin,2023-06-15,5,176.37,Store,Cash,0.0,176.37
2023-04-22T18:37:17Z,Swordfish Loin Portions,2023-05-08,11,14.82,Store,Cash,0.10500000000000001,13.2639
2023-05-02T09:58:19Z,Sausage - Chorizo,2023-07-31,15,38.38,App,Visa,0.125,33.5825
2023-04-21T13:41:53Z,Sauce - Soy Low Sodium - 3.87l,2023-05-24,17,112.69,Store,Cash,0.05,107.0555
2023-04-18T13:37:15Z,Hinge W Undercut,2023-05-07,15,116.7,Store,Visa,0.10500000000000001,104.4465
2023-04-15T19:17:37Z,Wine - Fino Tio Pepe Gonzalez,2023-07-08,11,121.46,App,Visa,0.11,108.09939999999999
2023-04-06T06:05:36Z,Container - Foam Dixie 12 Oz,2023-05-05,3,187.58,App,Visa,0.05,178.20100000000002
2023-04-10T09:24:21Z,Pastry - Baked Cinnamon Stick,2023-05-04,11,226.12,Store,Cash,0.065,211.4222
2023-04-28T00:13:41Z,Appetizer - Crab And Brie,2023-07-16,10,87.97,Store,Cash,0.035,84.89104999999999
2023-05-07T07:55:25Z,Carbonated Water - White Grape,2023-05-28,14,241.26,Store,Cash,0.08,221.95919999999998
2023-03-25T18:01:23Z,Wine - Vineland Estate Semi - Dry,2023-06-14,3,211.55,App,Visa,0.05,200.97250000000003
2023-04-02T06:15:19Z,Tomatoes - Yellow Hot House,2023-04-27,1,247.74,Store,Visa,0.05,235.353
2023-04-27T23:15:20Z,Ice Cream - Turtles Stick Bar,2023-06-03,4,21.62,App,Visa,0.05,20.539
2023-05-01T20:09:01Z,Lobster - Canned Premium,2023-05-22,3,213.03,App,Visa,0.07,198.1179
2023-03-26T05:49:21Z,Tomatoes - Heirloom,2023-05-28,7,36.84,Store,Visa,0.05,34.998000000000005
2023-05-03T04:46:30Z,Bread - Sour Batard,2023-05-12,4,233.47,Store,Cash,0.105,208.95565
2023-04-27T13:48:58Z,Cheese - Briedanish,2023-05-31,17,138.49,Store,Cash,0.1,124.641
2023-05-10T09:49:12Z,Oil - Sunflower,2023-05-26,14,38.56,Store,Visa,0.10500000000000001,34.5112
2023-04-27T06:23:59Z,Milkettes - 2%,2023-07-11,17,166.49,Store,Cash,0.05,158.1655
2023-03-25T17:01:49Z,Mushroom - Shitake Dry,2023-05-11,6,205.6,Store,Visa,0.05,195.32
2023-03-24T02:06:40Z,Langers - Ruby Red Grapfruit,2023-06-04,17,238.93,Store,Cash,0.05,226.9835
2023-05-07T02:31:31Z,Coffee - Frthy Coffee Crisp,2023-05-20,14,227.66,Store,Cash,0.12000000000000001,200.3408
2023-03-30T06:04:33Z,Wine - Touraine Azay - Le - Rideau,2023-04-12,9,199.39,Store,Visa,0.11000000000000001,177.4571
2023-03-25T12:23:59Z,Nantucket - 518ml,2023-05-26,13,164.42,App,Visa,0.11,146.3338
2023-04-23T07:25:23Z,Bar Mix - Lime,2023-06-01,10,86.94,Store,Cash,0.035,83.8971
2023-04-02T15:51:21Z,Brandy Apricot,2023-06-27,5,94.28,Store,Cash,0.0,94.28
2023-05-09T09:28:17Z,Bread - English Muffin,2023-05-15,12,140.76,Store,Cash,0.155,118.94219999999999
2023-04-03T05:40:59Z,Chevril,2023-05-29,11,49.01,App,Visa,0.11,43.6189
2023-04-28T22:15:32Z,Cocoa Feuilletine,2023-05-19,4,47.61,Store,Cash,0.045,45.46755
2023-03-18T20:12:52Z,Spinach - Packaged,2023-04-10,2,227.38,Store,Cash,0.035,219.4217
2023-05-11T08:07:35Z,Tea - Jasmin Green,2023-07-05,6,67.86,Store,Cash,0.025,66.1635
2023-05-06T17:50:20Z,The Pop Shoppe - Root Beer,2023-07-07,4,235.13,Store,Cash,0.0,235.13
2023-03-27T23:00:27Z,Onions - Cippolini,2023-06-02,15,178.41,App,Visa,0.125,156.10875
2023-03-21T15:02:13Z,Wine - Magnotta - Cab Franc,2023-05-14,17,177.36,Store,Cash,0.07500000000000001,164.05800000000002
2023-03-25T11:36:29Z,Chicken - Tenderloin,2023-04-26,15,96.03,Store,Cash,0.05,91.2285
2023-04-15T19:14:59Z,Scallops - 10/20,2023-07-10,4,34.29,Store,Cash,0.0,34.29
2023-03-20T11:44:21Z,Wine - Vovray Sec Domaine Huet,2023-05-12,3,156.18,Store,Cash,0.025,152.2755
2023-04-05T23:20:42Z,Lime Cordial - Roses,2023-05-19,11,207.53,App,Visa,0.11,184.70170000000002
2023-05-10T10:36:14Z,Muffin Hinge 117n,2023-07-12,8,211.66,Store,Visa,0.05,201.077
2023-04-28T15:36:54Z,Beer - True North Lager,2023-05-15,17,189.56,Store,Cash,0.115,167.7606
2023-03-19T09:20:01Z,Wine - Red Pinot Noir Chateau,2023-05-09,6,194.58,Store,Cash,0.05,184.851
2023-03-28T07:36:44Z,Tomato Puree,2023-06-05,17,85.62,Store,Cash,0.05,81.339
2023-04-17T22:11:35Z,Pork - Ham Virginia,2023-07-01,17,137.5,App,Visa,0.15000000000000002,116.875
2023-04-03T15:32:48Z,Jerusalem Artichoke,2023-06-15,16,105.14,App,Visa,0.15000000000000002,89.369
2023-04-20T12:56:32Z,Wine - Touraine Azay - Le - Rideau,2023-06-08,7,64.66,App,Visa,0.07500000000000001,59.8105
2023-04-20T15:26:27Z,Corn - Cream Canned,2023-06-14,7,39.27,Store,Cash,0.025,38.288250000000005
2023-03-15T09:31:34Z,Banana - Green,2023-05-13,1,125.19,App,Visa,0.05,118.9305
2023-03-26T04:36:30Z,Wine - White Ej,2023-05-29,15,212.16,App,Visa,0.125,185.64
2023-04-14T22:24:14Z,Beer - Fruli,2023-06-27,13,246.13,App,Visa,0.11,219.0557
2023-03-26T15:50:55Z,Wine - Casillero Del Diablo,2023-04-03,2,56.7,App,Visa,0.135,49.045500000000004
2023-03-13T15:43:19Z,Whmis Spray Bottle Graduated,2023-04-20,10,140.94,App,Visa,0.085,128.9601
2023-04-02T04:56:01Z,Shrimp - 16 - 20 Cooked Peeled,2023-05-27,10,220.53,Store,Cash,0.035,212.81145
2023-04-15T01:40:20Z,Water - Mineral Natural,2023-07-09,14,142.72,Store,Visa,0.060000000000000005,134.1568
2023-03-30T02:03:11Z,Versatainer Nc - 8288,2023-06-22,7,82.05,Store,Cash,0.025,79.99875
2023-05-06T06:53:31Z,Wine - Tribal Sauvignon,2023-07-17,15,57.09,Store,Visa,0.07500000000000001,52.80825
2023-04-16T19:19:03Z,Beef - Diced,2023-05-17,12,210.3,Store,Cash,0.035,202.9395
2023-05-06T02:42:36Z,Wine - Shiraz South Eastern,2023-07-31,16,172.34,Store,Cash,0.07500000000000001,159.4145
2023-04-07T06:25:31Z,Fruit Salad Deluxe,2023-06-11,14,141.24,App,Visa,0.11,125.70360000000001
2023-04-06T18:28:33Z,Pepper - Paprika Spanish,2023-05-28,7,72.15,App,Visa,0.07500000000000001,66.73875000000001
2023-04-29T09:04:29Z,Squid - Breaded,2023-06-07,6,2.65,Store,Cash,0.025,2.5837499999999998
2023-03-19T00:03:28Z,Beef - Kobe Striploin,2023-04-29,5,229.73,Store,Cash,0.0,229.73
2023-04-28T19:30:40Z,Salmon - Atlantic No Skin,2023-07-09,13,83.34,Store,Visa,0.060000000000000005,78.3396
2023-04-24T01:48:01Z,Juice - Cranberry 341 Ml,2023-07-09,6,31.89,App,Visa,0.07500000000000001,29.49825
2023-04-26T00:10:25Z,Skirt - 29 Foot,2023-07-02,7,6.35,App,Visa,0.07500000000000001,5.873749999999999
2023-03-17T11:43:34Z,Lamb - Whole Frozen,2023-04-04,9,240.21,Store,Cash,0.08499999999999999,219.79215000000002
2023-04-10T16:07:20Z,Cheese - Havarti Roasted Garlic,2023-05-15,3,239.62,App,Visa,0.07500000000000001,221.6485
2023-05-10T09:43:54Z,Cheese - Goat,2023-05-15,14,65.09,App,Visa,0.2,52.072
2023-03-27T04:24:10Z,Temperature Recording Station,2023-04-03,13,156.91,Store,Visa,0.15000000000000002,133.37349999999998
2023-05-07T12:54:56Z,Blueberries - Frozen,2023-07-04,2,213.94,Store,Cash,0.0,213.94
2023-03-18T14:07:32Z,Shallots,2023-05-22,4,245.4,App,Visa,0.05,233.13
2023-05-05T19:33:28Z,Bar Mix - Lemon,2023-05-30,6,109.11,Store,Visa,0.05,103.6545
2023-04-16T23:03:31Z,Vinegar - Balsamic White,2023-05-18,3,128.55,Store,Visa,0.025,125.33625
2023-03-28T12:45:33Z,Pepper - Chipotle Canned,2023-05-05,9,163.06,Store,Visa,0.05,154.907
2023-04-22T02:06:24Z,Cheese - Marble,2023-05-12,3,40.72,Store,Cash,0.1,36.647999999999996
2023-04-02T15:03:28Z,Sauce - Ranch Dressing,2023-04-05,5,138.93,App,Visa,0.16,116.7012
2023-03-17T19:17:04Z,Milk - Chocolate 250 Ml,2023-05-24,1,138.04,App,Visa,0.05,131.138
2023-04-11T15:07:07Z,Soup - Base Broth Chix,2023-04-13,9,226.77,Store,Cash,0.165,189.35295000000002
2023-03-13T10:40:49Z,Beef - Kindney Whole,2023-04-04,11,175.49,App,Visa,0.11499999999999999,155.30865
2023-05-07T12:15:34Z,Bread - White Sliced,2023-06-21,15,89.84,Store,Cash,0.05,85.348
2023-05-08T04:53:25Z,Wine - Pinot Noir Stoneleigh,2023-06-03,14,88.48,App,Visa,0.11,78.7472
2023-03-19T01:14:22Z,Soup Campbells Split Pea And Ham,2023-03-24,16,220.6,Store,Cash,0.175,181.995
2023-04-19T01:55:22Z,Pike - Frozen Fillet,2023-07-17,3,246.97,Store,Cash,0.0,246.97
2023-05-04T14:56:59Z,Edible Flower - Mixed,2023-07-18,6,27.77,Store,Visa,0.05,26.3815
2023-04-16T06:15:35Z,Bread - Corn Muffaleta Onion,2023-05-28,12,54.51,Store,Visa,0.060000000000000005,51.239399999999996
2023-04-07T19:46:16Z,Ginger - Fresh,2023-04-20,11,129.22,App,Visa,0.16,108.5448
2023-03-26T22:13:46Z,Doilies - 7 Paper,2023-06-19,10,118.43,App,Visa,0.085,108.36345
2023-05-07T12:35:22Z,Onions - White,2023-07-25,9,41.21,Store,Cash,0.025,40.17975
2023-04-12T16:23:38Z,Container - Hngd Cll Blk 7x7x3,2023-06-20,14,115.98,Store,Cash,0.035,111.92070000000001
2023-05-06T22:26:19Z,Oxtail - Cut,2023-07-19,15,53.93,Store,Cash,0.05,51.2335
2023-03-17T10:25:59Z,Juice Peach Nectar,2023-03-27,15,236.75,Store,Visa,0.15000000000000002,201.2375
2023-04-01T09:51:30Z,Lamb Shoulder Boneless Nz,2023-04-24,2,44.85,Store,Cash,0.035,43.28025
2023-04-02T00:09:33Z,Crab - Claws Snow 16 - 24,2023-05-08,6,53.38,App,Visa,0.07500000000000001,49.3765
2023-05-06T11:01:13Z,Muffin - Mix - Mango Sour Cherry,2023-05-21,1,120.46,Store,Cash,0.075,111.4255
2023-04-16T06:49:22Z,Soup - French Can Pea,2023-05-06,14,105.55,Store,Visa,0.085,96.57825
2023-04-06T11:30:07Z,Pepper - Gypsy Pepper,2023-06-18,10,124.43,App,Visa,0.085,113.85345000000001
2023-05-08T21:23:03Z,Wooden Mop Handle,2023-07-16,17,221.12,Store,Visa,0.07500000000000001,204.536
2023-04-10T02:16:56Z,Chilli Paste Ginger Garlic,2023-07-05,2,25.07,Store,Cash,0.0,25.07
2023-03-24T05:29:45Z,Tomatoes - Roma,2023-05-11,14,65.78,App,Visa,0.11,58.544200000000004
2023-04-18T03:07:33Z,Dried Peach,2023-04-29,15,218.55,Store,Cash,0.14500000000000002,186.86025
2023-05-06T07:46:23Z,Lumpfish Black,2023-05-15,5,196.47,App,Visa,0.13,170.9289
2023-05-01T23:18:04Z,Lettuce Romaine Chopped,2023-07-09,13,141.92,Store,Visa,0.060000000000000005,133.4048
2023-03-14T09:30:28Z,Danishes - Mini Raspberry,2023-05-06,12,163.31,Store,Cash,0.035,157.59415
2023-04-15T20:36:12Z,Crush - Cream Soda,2023-05-15,1,174.23,App,Visa,0.05,165.5185
2023-04-29T05:33:03Z,Cream - 35%,2023-05-11,10,105.23,Store,Cash,0.125,92.07625
2023-04-08T15:18:31Z,Sauerkraut,2023-05-14,14,164.65,App,Visa,0.11,146.5385
2023-04-05T10:34:49Z,Cup Translucent 9 Oz,2023-04-20,15,173.74,App,Visa,0.15,147.679
2023-04-08T18:25:43Z,Cheese - Parmesan Grated,2023-05-29,5,204,Store,Visa,0.07500000000000001,188.7
2023-04-22T10:40:47Z,Pastry - Mini French Pastries,2023-05-23,5,128.64,App,Visa,0.05,122.20799999999998
2023-04-26T16:47:54Z,Cape Capensis - Fillet,2023-05-05,7,36.43,App,Visa,0.155,30.78335
2023-04-21T17:53:09Z,Ocean Spray - Ruby Red,2023-06-28,7,82.37,Store,Cash,0.025,80.31075
2023-04-23T01:49:09Z,Veal - Insides Grains,2023-07-04,9,194.02,Store,Cash,0.025,189.1695
2023-04-03T15:21:37Z,Squid - Breaded,2023-04-25,2,131.02,Store,Cash,0.04,125.7792
2023-04-01T12:16:37Z,Initation Crab Meat,2023-05-26,6,98.29,Store,Cash,0.025,95.83275
2023-03-30T10:42:50Z,Pate - Liver,2023-05-31,17,92.53,App,Visa,0.15000000000000002,78.6505
2023-05-06T13:03:46Z,Pasta - Penne Rigate Dry,2023-05-16,16,221.46,Store,Cash,0.15000000000000002,188.24099999999999
2023-04-07T15:23:41Z,Samosa - Veg,2023-06-19,13,233.69,Store,Cash,0.035,225.51085
2023-03-15T20:46:44Z,Trueblue - Blueberry 12x473ml,2023-05-11,9,72.06,App,Visa,0.07500000000000001,66.6555
2023-04-17T02:30:28Z,Wine - German Riesling,2023-04-20,13,248.89,App,Visa,0.21000000000000002,196.6231
2023-04-07T09:47:47Z,Amarula Cream,2023-04-16,2,239.54,Store,Cash,0.105,214.3883
2023-04-17T16:32:10Z,Pastrami,2023-05-17,3,35.53,Store,Cash,0.0,35.53
2023-04-10T13:01:51Z,Blue Curacao - Marie Brizard,2023-06-28,3,175.6,Store,Cash,0.0,175.6
2023-03-20T03:19:02Z,Straws - Cocktale,2023-03-26,10,3.89,Store,Visa,0.155,3.2870500000000002
2023-04-12T22:36:12Z,Rabbit - Frozen,2023-04-22,13,149.54,App,Visa,0.175,123.37049999999999
2023-04-25T21:14:39Z,Wine - Domaine Boyar Royal,2023-05-20,5,144.9,Store,Visa,0.05,137.655
2023-03-24T07:55:16Z,Tomatoes - Roma,2023-04-30,5,192.52,App,Visa,0.05,182.894
2023-03-25T22:46:17Z,Pork - Loin Bone - In,2023-06-16,17,29.49,Store,Visa,0.07500000000000001,27.27825
2023-04-04T11:23:37Z,Beef - Ox Tongue Pickled,2023-04-09,15,203.57,Store,Cash,0.175,167.94525
2023-03-14T15:38:59Z,Cup - Translucent 7 Oz Clear,2023-06-02,3,42.68,Store,Cash,0.0,42.68
2023-04-12T07:42:31Z,Canadian Emmenthal,2023-04-29,11,35.42,Store,Visa,0.1,31.878
2023-04-10T15:59:56Z,Propel Sport Drink,2023-07-09,10,221.83,Store,Cash,0.035,214.06595000000002
2023-04-26T20:32:12Z,Langers - Mango Nectar,2023-05-24,16,101.45,App,Visa,0.15000000000000002,86.2325
2023-04-07T03:00:50Z,Sour Puss Sour Apple,2023-05-24,1,236.57,App,Visa,0.05,224.7415
2023-04-11T23:57:20Z,Pomello,2023-06-04,13,60.39,Store,Cash,0.035,58.27635
2023-03-27T11:16:56Z,Cheese Cloth No 100,2023-05-25,17,186.2,App,Visa,0.15000000000000002,158.26999999999998
2023-03-20T07:09:22Z,Bread Base - Italian,2023-06-01,9,238.44,App,Visa,0.07500000000000001,220.557
2023-05-12T21:14:45Z,Soup - Campbells Lentil,2023-05-15,3,22.39,App,Visa,0.16,18.8076
2023-03-13T16:31:41Z,Pepper - Black Crushed,2023-04-30,13,102.37,Store,Cash,0.035,98.78705000000001
2023-05-04T16:23:04Z,Salt - Seasoned,2023-05-08,6,24.64,Store,Cash,0.155,20.820800000000002
2023-03-30T17:05:52Z,Cheese - La Sauvagine,2023-05-17,10,205.46,Store,Cash,0.085,187.9959
2023-04-10T09:13:56Z,Wine - Pinot Noir Latour,2023-05-03,1,120.14,Store,Cash,0.060000000000000005,112.9316
2023-03-14T01:04:13Z,Sprouts - Peppercress,2023-06-03,5,2.57,App,Visa,0.05,2.4415
2023-03-26T10:17:36Z,Numi - Assorted Teas,2023-05-14,10,88.54,Store,Cash,0.035,85.4411
2023-03-29T03:59:31Z,Sambuca Cream,2023-05-05,12,75.83,App,Visa,0.11,67.4887
2023-05-08T06:58:19Z,Lemonade - Mandarin 591 Ml,2023-06-16,15,137.07,Store,Cash,0.05,130.2165
2023-03-22T15:07:58Z,Melon - Watermelon Seedless,2023-06-19,10,41.32,Store,Cash,0.035,39.8738
2023-04-24T01:21:48Z,Rice Paper,2023-05-15,12,59.57,App,Visa,0.12,52.4216
2023-04-18T04:29:39Z,Fruit Salad Deluxe,2023-06-22,8,238.06,Store,Visa,0.05,226.157
2023-04-20T11:28:43Z,Mortadella,2023-06-11,6,230.36,App,Visa,0.07500000000000001,213.083
2023-03-25T02:45:31Z,Sausage - Meat,2023-04-18,4,30.89,App,Visa,0.055,29.19105
2023-05-01T14:06:58Z,Wine - Fino Tio Pepe Gonzalez,2023-06-01,9,131.13,App,Visa,0.07500000000000001,121.29525
2023-03-18T01:31:41Z,Cheese - St. Andre,2023-06-16,7,167.82,App,Visa,0.1,151.03799999999998
2023-03-17T09:35:50Z,Oil - Coconut,2023-05-02,17,121.19,Store,Visa,0.07500000000000001,112.10074999999999
2023-04-08T04:53:58Z,Soup - Campbells Broccoli,2023-06-22,1,144.03,Store,Visa,0.025,140.42925
2023-04-19T16:07:37Z,Cranberries - Dry,2023-07-09,3,139.58,Store,Visa,0.025,136.09050000000002
2023-05-11T05:35:33Z,Ezy Change Mophandle,2023-06-09,8,129.63,Store,Cash,0.030000000000000002,125.74109999999999
2023-05-04T02:01:37Z,Gherkin,2023-07-08,8,37.53,App,Visa,0.07500000000000001,34.71525
2023-04-17T23:15:38Z,Carbonated Water - Raspberry,2023-04-24,12,87.07,Store,Cash,0.15000000000000002,74.00949999999999
2023-04-13T02:53:13Z,Cornstarch,2023-05-14,8,245.26,Store,Cash,0.025,239.1285
2023-04-19T12:28:23Z,Iced Tea Concentrate,2023-06-12,6,163.04,App,Visa,0.07500000000000001,150.81199999999998
2023-04-18T19:56:08Z,Pasta - Rotini Colour Dry,2023-04-24,4,20.13,Store,Cash,0.12,17.714399999999998
2023-04-14T02:03:05Z,Sour Puss Raspberry,2023-06-07,8,38.32,App,Visa,0.07500000000000001,35.446
